kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_8c6d658fa0d17542c3ef,42949039,error,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_f7b54a9d76f4d69878b5,42949039,error,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_510a43365e7bbe52434a,42949039,error,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_95ea8352773c4c11ff60,42949039,error,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_98e2fe3231776ffc9a79,42949039,error,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_0c752fdfed1db707360a,42949039,error,True,getProperty,"public static String getProperty(ConfigurationValue configurationValue, Environment environment)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_d67bb718cd6ff1bc2117,42949039,error,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_0b23ccfffe49c2574394,42949039,error,True,resolveDestinationName,"@Override public Destination resolveDestinationName(Session session, String destinationName, boolean pubSubDomain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_2a842317ac1f872253a0,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_98da0f5275b0aef7d639,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_2c8b1f12c441ee7852a9,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_197596e4bcea3aba7cdd,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_f675a7c9c51adc07c4b9,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_92865decb52127d9e9d0,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_eaf88bc60ed5b1c379ec,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_99ae490dedf16a90365f,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_b8f012e5b2a3439ec51a,42949039,error,True,getProperty,"public static String getProperty(ConfigurationValue configurationValue, Environment environment)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_c834db6c3514faaa3013,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_8ef9c9e2fbc43536afb5,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_47ed2499c9f7aa321eef,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_313f2bf52bc7e50caf8b,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_0068855ffbce37c5f5ab,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_d9174898d68781c63658,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_653dfa2aab8c95ed52bc,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_dbb03d1ea0a342f12fbe,42949039,error,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_7e212d28541fc55666c0,42949039,error,True,sendStoragePolicySelectionSqsMessage,"protected void sendStoragePolicySelectionSqsMessage(String sqsQueueName, StoragePolicySelection storagePolicySelection)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_f318fc4a6aac7393e125,42949039,error,True,validateAttributeValueListCreateRequest,public void validateAttributeValueListCreateRequest(AttributeValueListCreateRequest attributeValueListCreateRequest),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_70140bdb17f1e4ce1ae8,42949039,error,True,getProperty,"public static String getProperty(ConfigurationValue configurationValue, Environment environment)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_db9475368ede654bc112,42949039,error,True,validateAttributeValueListCreateRequest,public void validateAttributeValueListCreateRequest(AttributeValueListCreateRequest attributeValueListCreateRequest),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_5b632c9df726d74d47b4,42949039,error,True,validateAttributeValueListKey,public void validateAttributeValueListKey(AttributeValueListKey attributeValueListKey),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_dd824d808ffa5246a72b,42949039,error,True,validateAttributeValueListKey,public void validateAttributeValueListKey(AttributeValueListKey attributeValueListKey),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_0cfb230ae4807acf9de8,42949039,error,True,getStorageUnitEntityByBusinessObjectDataAndStorage,"public StorageUnitEntity getStorageUnitEntityByBusinessObjectDataAndStorage(BusinessObjectDataEntity businessObjectDataEntity, StorageEntity storageEntity)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_00138c6d6c2634bb37e3,42949039,error,True,getStorageUnitEntity,"public StorageUnitEntity getStorageUnitEntity(String storageName, BusinessObjectDataEntity businessObjectDataEntity)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_8b70277d2914af2856e8,42949039,error,True,getStorageUnitEntity,"public StorageUnitEntity getStorageUnitEntity(String storageName, BusinessObjectDataEntity businessObjectDataEntity)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_126ffb2f93eaf0df1815,42949039,error,True,getStorageUnitEntityByBusinessObjectDataAndStorage,"public StorageUnitEntity getStorageUnitEntityByBusinessObjectDataAndStorage(BusinessObjectDataEntity businessObjectDataEntity, StorageEntity storageEntity)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_c9e734328274422e1f14,42949039,error,True,getStorageUnitEntityByKey,public StorageUnitEntity getStorageUnitEntityByKey(BusinessObjectDataStorageUnitKey businessObjectDataStorageUnitKey),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_8c4a4e4ef4d43dccc9ec,42949039,error,True,getStorageUnitEntityByKey,public StorageUnitEntity getStorageUnitEntityByKey(BusinessObjectDataStorageUnitKey businessObjectDataStorageUnitKey),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_8327947ee2b4a5a290df,42949039,error,True,setStorageUnitStatus,"public void setStorageUnitStatus(StorageUnitEntity storageUnitEntity, StorageUnitStatusEntity storageUnitStatusEntity)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_9991691f4a1d3d9c8cfd,42949039,error,True,execute,@Override public void execute(),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_f8975d1db1a19821d908,42949039,error,True,getProperty,"public static String getProperty(ConfigurationValue configurationValue, Environment environment)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_3bed2bf691342d6eadef,42949039,error,True,updateStorageUnitStatus,"public void updateStorageUnitStatus(StorageUnitEntity storageUnitEntity, String storageUnitStatus, String reason)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_634007ca5d49b58738a0,42949039,error,True,updateStorageUnitStatus,"public void updateStorageUnitStatus(StorageUnitEntity storageUnitEntity, String storageUnitStatus, String reason)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_1c8988a0fbca2f23e10c,42949039,error,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_10a42d6b862964f31098,42949039,error,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_27641654ab6c2ca53e74,42949039,error,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_954ea90be0bb73f808b6,42949039,error,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_aab88f4a2867dc6d60a2,42949039,error,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_828d519dfd2d47cd9671,42949039,error,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_c0eb5e056b3a579e07b6,42949039,error,True,validateAttributesAgainstBusinessObjectDataAttributeDefinitions,"public void validateAttributesAgainstBusinessObjectDataAttributeDefinitions(final List<Attribute> attributes,
        final Collection<BusinessObjectDataAttributeDefinitionEntity> businessObjectDataAttributeDefinitionEntities)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_71791fa2ac9799a2e2d0,42949039,error,True,validateAttributesAgainstBusinessObjectDataAttributeDefinitions,"public void validateAttributesAgainstBusinessObjectDataAttributeDefinitions(final List<Attribute> attributes,
        final Collection<BusinessObjectDataAttributeDefinitionEntity> businessObjectDataAttributeDefinitionEntities)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_9478ea2bf7454ca8af1d,42949039,error,True,getBigDecimalRequiredProperty,public BigDecimal getBigDecimalRequiredProperty(ConfigurationValue configurationValue),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_4985b2a87b1abec2aa68,42949039,error,True,validateAttributesAgainstBusinessObjectDataAttributeDefinitions,"public void validateAttributesAgainstBusinessObjectDataAttributeDefinitions(final List<Attribute> attributes,
        final Collection<BusinessObjectDataAttributeDefinitionEntity> businessObjectDataAttributeDefinitionEntities)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_69ecc769d819b5c0dcb3,42949039,error,True,getDdlGenerator,"@SuppressFBWarnings(value = ""UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR"", justification = ""This is a false positive. afterPropertiesSet is called before this method which will ensure ddlGeneratorMap is not null."") public DdlGenerator getDdlGenerator(BusinessObjectDataDdlOutputFormatEnum outputFormat)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_e4e3b5e64621c11d1470,42949039,error,True,getMessageTypeEntity,public MessageTypeEntity getMessageTypeEntity(String code),,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_1ef0dd4c60c3aad28a7e,42949039,error,True,createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities,"public BusinessObjectFormatExternalInterfaceDescriptiveInformation createBusinessObjectFormatExternalInterfaceDescriptiveInformationFromEntities(
        BusinessObjectFormatEntity businessObjectFormatEntity, ExternalInterfaceEntity externalInterfaceEntity)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
